sampno,city,perno,vehno,urbrur,hhfaminc,veh_year,fuel_type_nrel,vmt_mile,mpg_std
30036272,OAKLAND,2,1,1,5,2009,Gasoline,30.59,27.5
30036272,OAKLAND,1,1,1,5,2009,Gasoline,10.249,27.5
30036272,OAKLAND,2,1,1,5,2009,Gasoline,10.249,27.5
30036272,OAKLAND,1,1,1,5,2009,Gasoline,10.617,27.5
30036272,OAKLAND,2,1,1,5,2009,Gasoline,10.617,27.5
30036272,OAKLAND,1,2,1,5,2007,Gasoline,111.92,27.5
30036272,OAKLAND,2,2,1,5,2007,Gasoline,111.92,27.5
30036272,OAKLAND,1,2,1,5,2007,Gasoline,0.221,27.5
30036272,OAKLAND,2,2,1,5,2007,Gasoline,0.221,27.5
30036272,OAKLAND,1,2,1,5,2007,Gasoline,0.357,27.5
30036272,OAKLAND,2,2,1,5,2007,Gasoline,0.357,27.5
30036272,OAKLAND,1,2,1,5,2007,Gasoline,31.56,27.5
30036272,OAKLAND,2,2,1,5,2007,Gasoline,31.56,27.5
30036272,OAKLAND,1,2,1,5,2007,Gasoline,30.59,27.5
30036272,OAKLAND,2,2,1,5,2007,Gasoline,30.59,27.5
30036272,OAKLAND,1,2,1,5,2007,Gasoline,10.249,27.5
30036272,OAKLAND,2,2,1,5,2007,Gasoline,10.249,27.5
30036272,OAKLAND,1,2,1,5,2007,Gasoline,10.617,27.5
30036272,OAKLAND,2,2,1,5,2007,Gasoline,10.617,27.5
30037046,SAN FRANCISCO,1,1,1,4,2016,Gasoline,3.151,34.7
30037046,SAN FRANCISCO,2,1,1,4,2016,Gasoline,3.151,34.7
30037046,SAN FRANCISCO,1,1,1,4,2016,Gasoline,3.198,34.7
30037046,SAN FRANCISCO,2,1,1,4,2016,Gasoline,3.198,34.7
30037046,SAN FRANCISCO,1,2,1,4,2015,Electricity & Gasoline,3.151,33.3
30037046,SAN FRANCISCO,2,2,1,4,2015,Electricity & Gasoline,3.151,33.3
30037046,SAN FRANCISCO,1,2,1,4,2015,Electricity & Gasoline,3.198,33.3
30037046,SAN FRANCISCO,2,2,1,4,2015,Electricity & Gasoline,3.198,33.3
30037447,DALY CITY,1,1,1,2,2012,Gasoline,7.092,30.7
30037447,DALY CITY,2,1,1,2,2012,Gasoline,7.092,30.7
30037447,DALY CITY,1,1,1,2,2012,Gasoline,7.144,30.7
30037447,DALY CITY,2,1,1,2,2012,Gasoline,7.144,30.7
30037447,DALY CITY,1,2,1,2,1995,Gasoline,7.092,27.5
30037447,DALY CITY,2,2,1,2,1995,Gasoline,7.092,27.5
30037447,DALY CITY,1,2,1,2,1995,Gasoline,7.144,27.5
30037447,DALY CITY,2,2,1,2,1995,Gasoline,7.144,27.5
30037447,DALY CITY,1,1,1,2,2012,Gasoline,7.092,30.7
30037447,DALY CITY,2,1,1,2,2012,Gasoline,7.092,30.7
30037447,DALY CITY,1,1,1,2,2012,Gasoline,7.144,30.7
30037447,DALY CITY,2,1,1,2,2012,Gasoline,7.144,30.7
30037447,DALY CITY,1,2,1,2,1995,Gasoline,7.092,27.5
30037447,DALY CITY,2,2,1,2,1995,Gasoline,7.092,27.5
30037447,DALY CITY,1,2,1,2,1995,Gasoline,7.144,27.5
30037447,DALY CITY,2,2,1,2,1995,Gasoline,7.144,27.5
30037447,DALY CITY,1,1,1,2,2012,Gasoline,7.092,30.7
30037447,DALY CITY,2,1,1,2,2012,Gasoline,7.092,30.7
30037447,DALY CITY,1,1,1,2,2012,Gasoline,7.144,30.7
30037447,DALY CITY,2,1,1,2,2012,Gasoline,7.144,30.7
30037447,DALY CITY,1,2,1,2,1995,Gasoline,7.092,27.5
30037447,DALY CITY,2,2,1,2,1995,Gasoline,7.092,27.5
30037447,DALY CITY,1,2,1,2,1995,Gasoline,7.144,27.5
30037447,DALY CITY,2,2,1,2,1995,Gasoline,7.144,27.5
30037447,DALY CITY,1,1,1,2,2012,Gasoline,7.092,30.7
30037447,DALY CITY,2,1,1,2,2012,Gasoline,7.092,30.7
30037447,DALY CITY,1,1,1,2,2012,Gasoline,7.144,30.7
30037447,DALY CITY,2,1,1,2,2012,Gasoline,7.144,30.7
30037447,DALY CITY,1,2,1,2,1995,Gasoline,7.092,27.5
30037447,DALY CITY,2,2,1,2,1995,Gasoline,7.092,27.5
30037447,DALY CITY,1,2,1,2,1995,Gasoline,7.144,27.5
30037447,DALY CITY,2,2,1,2,1995,Gasoline,7.144,27.5
30037447,DALY CITY,1,1,1,2,2012,Gasoline,7.092,30.7
30037447,DALY CITY,2,1,1,2,2012,Gasoline,7.092,30.7
30037447,DALY CITY,1,1,1,2,2012,Gasoline,7.144,30.7
30037447,DALY CITY,2,1,1,2,2012,Gasoline,7.144,30.7
30037447,DALY CITY,1,2,1,2,1995,Gasoline,7.092,27.5
30037447,DALY CITY,2,2,1,2,1995,Gasoline,7.092,27.5
30037447,DALY CITY,1,2,1,2,1995,Gasoline,7.144,27.5
30037447,DALY CITY,2,2,1,2,1995,Gasoline,7.144,27.5
30037447,DALY CITY,1,1,1,2,2012,Gasoline,7.092,30.7
30037447,DALY CITY,2,1,1,2,2012,Gasoline,7.092,30.7
30037447,DALY CITY,1,1,1,2,2012,Gasoline,7.144,30.7
30037447,DALY CITY,2,1,1,2,2012,Gasoline,7.144,30.7
30037447,DALY CITY,1,2,1,2,1995,Gasoline,7.092,27.5
30037447,DALY CITY,2,2,1,2,1995,Gasoline,7.092,27.5
30037447,DALY CITY,1,2,1,2,1995,Gasoline,7.144,27.5
30037447,DALY CITY,2,2,1,2,1995,Gasoline,7.144,27.5
30037492,OAKLAND,1,2,1,6,2010,Gasoline,2.984,27.5
30037492,OAKLAND,2,2,1,6,2010,Gasoline,2.984,27.5
30037492,OAKLAND,1,2,1,6,2010,Gasoline,2.085,27.5
30037492,OAKLAND,2,2,1,6,2010,Gasoline,2.085,27.5
30037492,OAKLAND,1,2,1,6,2010,Gasoline,6.79,27.5
30037492,OAKLAND,2,2,1,6,2010,Gasoline,6.79,27.5
30037492,OAKLAND,1,2,1,6,2010,Gasoline,6.452,27.5
30037492,OAKLAND,2,2,1,6,2010,Gasoline,6.452,27.5
30037492,OAKLAND,1,2,1,6,2010,Gasoline,1.54,27.5
30037492,OAKLAND,2,2,1,6,2010,Gasoline,1.54,27.5
30037492,OAKLAND,1,2,1,6,2010,Gasoline,1.414,27.5
30037492,OAKLAND,2,2,1,6,2010,Gasoline,1.414,27.5
30037492,OAKLAND,1,2,1,6,2010,Gasoline,17.152,27.5
30037492,OAKLAND,2,2,1,6,2010,Gasoline,17.152,27.5
30037492,OAKLAND,1,2,1,6,2010,Gasoline,15.779,27.5
30037492,OAKLAND,2,2,1,6,2010,Gasoline,15.779,27.5
30037492,OAKLAND,1,2,1,6,2010,Gasoline,1.439,27.5
30037492,OAKLAND,2,2,1,6,2010,Gasoline,1.439,27.5
30037492,OAKLAND,1,2,1,6,2010,Gasoline,1.196,27.5
30037492,OAKLAND,2,2,1,6,2010,Gasoline,1.196,27.5
30037492,OAKLAND,1,1,1,6,2016,Gasoline,2.984,34.7
30037492,OAKLAND,2,1,1,6,2016,Gasoline,2.984,34.7
30037492,OAKLAND,1,1,1,6,2016,Gasoline,2.085,34.7
30037492,OAKLAND,2,1,1,6,2016,Gasoline,2.085,34.7
30037492,OAKLAND,1,1,1,6,2016,Gasoline,6.79,34.7
30037492,OAKLAND,2,1,1,6,2016,Gasoline,6.79,34.7
30037492,OAKLAND,1,1,1,6,2016,Gasoline,6.452,34.7
30037492,OAKLAND,2,1,1,6,2016,Gasoline,6.452,34.7
30037492,OAKLAND,1,1,1,6,2016,Gasoline,1.54,34.7
30037492,OAKLAND,2,1,1,6,2016,Gasoline,1.54,34.7
30037492,OAKLAND,1,1,1,6,2016,Gasoline,1.414,34.7
30037492,OAKLAND,2,1,1,6,2016,Gasoline,1.414,34.7
30037492,OAKLAND,1,1,1,6,2016,Gasoline,17.152,34.7
30037492,OAKLAND,2,1,1,6,2016,Gasoline,17.152,34.7
30037492,OAKLAND,1,1,1,6,2016,Gasoline,15.779,34.7
30037492,OAKLAND,2,1,1,6,2016,Gasoline,15.779,34.7
30037492,OAKLAND,1,1,1,6,2016,Gasoline,1.439,34.7
30037492,OAKLAND,2,1,1,6,2016,Gasoline,1.439,34.7
30037492,OAKLAND,1,1,1,6,2016,Gasoline,1.196,34.7
30037492,OAKLAND,2,1,1,6,2016,Gasoline,1.196,34.7
30037492,OAKLAND,1,2,1,6,2010,Gasoline,2.984,27.5
30037492,OAKLAND,2,2,1,6,2010,Gasoline,2.984,27.5
30037492,OAKLAND,1,2,1,6,2010,Gasoline,2.085,27.5
30037492,OAKLAND,2,2,1,6,2010,Gasoline,2.085,27.5
30037492,OAKLAND,1,2,1,6,2010,Gasoline,6.79,27.5
30037492,OAKLAND,2,2,1,6,2010,Gasoline,6.79,27.5
30037492,OAKLAND,1,2,1,6,2010,Gasoline,6.452,27.5
30037492,OAKLAND,2,2,1,6,2010,Gasoline,6.452,27.5
30037492,OAKLAND,1,2,1,6,2010,Gasoline,1.54,27.5
30037492,OAKLAND,2,2,1,6,2010,Gasoline,1.54,27.5
30037492,OAKLAND,1,2,1,6,2010,Gasoline,1.414,27.5
30037492,OAKLAND,2,2,1,6,2010,Gasoline,1.414,27.5
30037492,OAKLAND,1,2,1,6,2010,Gasoline,17.152,27.5
30037492,OAKLAND,2,2,1,6,2010,Gasoline,17.152,27.5
30037492,OAKLAND,1,2,1,6,2010,Gasoline,15.779,27.5
30037492,OAKLAND,2,2,1,6,2010,Gasoline,15.779,27.5
30037492,OAKLAND,1,2,1,6,2010,Gasoline,1.439,27.5
30037492,OAKLAND,2,2,1,6,2010,Gasoline,1.439,27.5
30037492,OAKLAND,1,2,1,6,2010,Gasoline,1.196,27.5
30037492,OAKLAND,2,2,1,6,2010,Gasoline,1.196,27.5
30037492,OAKLAND,1,1,1,6,2016,Gasoline,2.984,34.7
30037492,OAKLAND,2,1,1,6,2016,Gasoline,2.984,34.7
30037492,OAKLAND,1,1,1,6,2016,Gasoline,2.085,34.7
30037492,OAKLAND,2,1,1,6,2016,Gasoline,2.085,34.7
30037492,OAKLAND,1,1,1,6,2016,Gasoline,6.79,34.7
30037492,OAKLAND,2,1,1,6,2016,Gasoline,6.79,34.7
30037492,OAKLAND,1,1,1,6,2016,Gasoline,6.452,34.7
30037492,OAKLAND,2,1,1,6,2016,Gasoline,6.452,34.7
30037492,OAKLAND,1,1,1,6,2016,Gasoline,1.54,34.7
30037492,OAKLAND,2,1,1,6,2016,Gasoline,1.54,34.7
30037492,OAKLAND,1,1,1,6,2016,Gasoline,1.414,34.7
30037492,OAKLAND,2,1,1,6,2016,Gasoline,1.414,34.7
30037492,OAKLAND,1,1,1,6,2016,Gasoline,17.152,34.7
30037492,OAKLAND,2,1,1,6,2016,Gasoline,17.152,34.7
30037492,OAKLAND,1,1,1,6,2016,Gasoline,15.779,34.7
30037492,OAKLAND,2,1,1,6,2016,Gasoline,15.779,34.7
30037492,OAKLAND,1,1,1,6,2016,Gasoline,1.439,34.7
30037492,OAKLAND,2,1,1,6,2016,Gasoline,1.439,34.7
30037492,OAKLAND,1,1,1,6,2016,Gasoline,1.196,34.7
30037492,OAKLAND,2,1,1,6,2016,Gasoline,1.196,34.7
30037492,OAKLAND,1,2,1,6,2010,Gasoline,2.984,27.5
30037492,OAKLAND,2,2,1,6,2010,Gasoline,2.984,27.5
30037492,OAKLAND,1,2,1,6,2010,Gasoline,2.085,27.5
30037492,OAKLAND,2,2,1,6,2010,Gasoline,2.085,27.5
30037492,OAKLAND,1,2,1,6,2010,Gasoline,6.79,27.5
30037492,OAKLAND,2,2,1,6,2010,Gasoline,6.79,27.5
30037492,OAKLAND,1,2,1,6,2010,Gasoline,6.452,27.5
30037492,OAKLAND,2,2,1,6,2010,Gasoline,6.452,27.5
30037492,OAKLAND,1,2,1,6,2010,Gasoline,1.54,27.5
30037492,OAKLAND,2,2,1,6,2010,Gasoline,1.54,27.5
30037492,OAKLAND,1,2,1,6,2010,Gasoline,1.414,27.5
30037492,OAKLAND,2,2,1,6,2010,Gasoline,1.414,27.5
30037492,OAKLAND,1,2,1,6,2010,Gasoline,17.152,27.5
30037492,OAKLAND,2,2,1,6,2010,Gasoline,17.152,27.5
30037492,OAKLAND,1,2,1,6,2010,Gasoline,15.779,27.5
30037492,OAKLAND,2,2,1,6,2010,Gasoline,15.779,27.5
30037492,OAKLAND,1,2,1,6,2010,Gasoline,1.439,27.5
30037492,OAKLAND,2,2,1,6,2010,Gasoline,1.439,27.5
30037492,OAKLAND,1,2,1,6,2010,Gasoline,1.196,27.5
30037492,OAKLAND,2,2,1,6,2010,Gasoline,1.196,27.5
30037492,OAKLAND,1,1,1,6,2016,Gasoline,2.984,34.7
30037492,OAKLAND,2,1,1,6,2016,Gasoline,2.984,34.7
30037492,OAKLAND,1,1,1,6,2016,Gasoline,2.085,34.7
30037492,OAKLAND,2,1,1,6,2016,Gasoline,2.085,34.7
30037492,OAKLAND,1,1,1,6,2016,Gasoline,6.79,34.7
30037492,OAKLAND,2,1,1,6,2016,Gasoline,6.79,34.7
30037492,OAKLAND,1,1,1,6,2016,Gasoline,6.452,34.7
30037492,OAKLAND,2,1,1,6,2016,Gasoline,6.452,34.7
30037492,OAKLAND,1,1,1,6,2016,Gasoline,1.54,34.7
30037492,OAKLAND,2,1,1,6,2016,Gasoline,1.54,34.7
30037492,OAKLAND,1,1,1,6,2016,Gasoline,1.414,34.7
30037492,OAKLAND,2,1,1,6,2016,Gasoline,1.414,34.7
30037492,OAKLAND,1,1,1,6,2016,Gasoline,17.152,34.7
30037492,OAKLAND,2,1,1,6,2016,Gasoline,17.152,34.7
30037492,OAKLAND,1,1,1,6,2016,Gasoline,15.779,34.7
30037492,OAKLAND,2,1,1,6,2016,Gasoline,15.779,34.7
30037492,OAKLAND,1,1,1,6,2016,Gasoline,1.439,34.7
30037492,OAKLAND,2,1,1,6,2016,Gasoline,1.439,34.7
30037492,OAKLAND,1,1,1,6,2016,Gasoline,1.196,34.7
30037492,OAKLAND,2,1,1,6,2016,Gasoline,1.196,34.7
30037492,OAKLAND,1,2,1,6,2010,Gasoline,2.984,27.5
30037492,OAKLAND,2,2,1,6,2010,Gasoline,2.984,27.5
30037492,OAKLAND,1,2,1,6,2010,Gasoline,2.085,27.5
30037492,OAKLAND,2,2,1,6,2010,Gasoline,2.085,27.5
30037492,OAKLAND,1,2,1,6,2010,Gasoline,6.79,27.5
30037492,OAKLAND,2,2,1,6,2010,Gasoline,6.79,27.5
30037492,OAKLAND,1,2,1,6,2010,Gasoline,6.452,27.5
30037492,OAKLAND,2,2,1,6,2010,Gasoline,6.452,27.5
30037492,OAKLAND,1,2,1,6,2010,Gasoline,1.54,27.5
30037492,OAKLAND,2,2,1,6,2010,Gasoline,1.54,27.5
30037492,OAKLAND,1,2,1,6,2010,Gasoline,1.414,27.5
30037492,OAKLAND,2,2,1,6,2010,Gasoline,1.414,27.5
30037492,OAKLAND,1,2,1,6,2010,Gasoline,17.152,27.5
30037492,OAKLAND,2,2,1,6,2010,Gasoline,17.152,27.5
30037492,OAKLAND,1,2,1,6,2010,Gasoline,15.779,27.5
30037492,OAKLAND,2,2,1,6,2010,Gasoline,15.779,27.5
30037492,OAKLAND,1,2,1,6,2010,Gasoline,1.439,27.5
30037492,OAKLAND,2,2,1,6,2010,Gasoline,1.439,27.5
30037492,OAKLAND,1,2,1,6,2010,Gasoline,1.196,27.5
30037492,OAKLAND,2,2,1,6,2010,Gasoline,1.196,27.5
30037492,OAKLAND,1,1,1,6,2016,Gasoline,2.984,34.7
30037492,OAKLAND,2,1,1,6,2016,Gasoline,2.984,34.7
30037492,OAKLAND,1,1,1,6,2016,Gasoline,2.085,34.7
30037492,OAKLAND,2,1,1,6,2016,Gasoline,2.085,34.7
30037492,OAKLAND,1,1,1,6,2016,Gasoline,6.79,34.7
30037492,OAKLAND,2,1,1,6,2016,Gasoline,6.79,34.7
30037492,OAKLAND,1,1,1,6,2016,Gasoline,6.452,34.7
30037492,OAKLAND,2,1,1,6,2016,Gasoline,6.452,34.7
30037492,OAKLAND,1,1,1,6,2016,Gasoline,1.54,34.7
30037492,OAKLAND,2,1,1,6,2016,Gasoline,1.54,34.7
30037492,OAKLAND,1,1,1,6,2016,Gasoline,1.414,34.7
30037492,OAKLAND,2,1,1,6,2016,Gasoline,1.414,34.7
30037492,OAKLAND,1,1,1,6,2016,Gasoline,17.152,34.7
30037492,OAKLAND,2,1,1,6,2016,Gasoline,17.152,34.7
30037492,OAKLAND,1,1,1,6,2016,Gasoline,15.779,34.7
30037492,OAKLAND,2,1,1,6,2016,Gasoline,15.779,34.7
30037492,OAKLAND,1,1,1,6,2016,Gasoline,1.439,34.7
30037492,OAKLAND,2,1,1,6,2016,Gasoline,1.439,34.7
30037492,OAKLAND,1,1,1,6,2016,Gasoline,1.196,34.7
30037492,OAKLAND,2,1,1,6,2016,Gasoline,1.196,34.7
30037492,OAKLAND,1,2,1,6,2010,Gasoline,2.984,27.5
30037492,OAKLAND,2,2,1,6,2010,Gasoline,2.984,27.5
30037492,OAKLAND,1,2,1,6,2010,Gasoline,2.085,27.5
30037492,OAKLAND,2,2,1,6,2010,Gasoline,2.085,27.5
30037492,OAKLAND,1,2,1,6,2010,Gasoline,6.79,27.5
30037492,OAKLAND,2,2,1,6,2010,Gasoline,6.79,27.5
30037492,OAKLAND,1,2,1,6,2010,Gasoline,6.452,27.5
30037492,OAKLAND,2,2,1,6,2010,Gasoline,6.452,27.5
30037492,OAKLAND,1,2,1,6,2010,Gasoline,1.54,27.5
30037492,OAKLAND,2,2,1,6,2010,Gasoline,1.54,27.5
30037492,OAKLAND,1,2,1,6,2010,Gasoline,1.414,27.5
30037492,OAKLAND,2,2,1,6,2010,Gasoline,1.414,27.5
30037492,OAKLAND,1,2,1,6,2010,Gasoline,17.152,27.5
30037492,OAKLAND,2,2,1,6,2010,Gasoline,17.152,27.5
30037492,OAKLAND,1,2,1,6,2010,Gasoline,15.779,27.5
30037492,OAKLAND,2,2,1,6,2010,Gasoline,15.779,27.5
30037492,OAKLAND,1,2,1,6,2010,Gasoline,1.439,27.5
30037492,OAKLAND,2,2,1,6,2010,Gasoline,1.439,27.5
30037492,OAKLAND,1,2,1,6,2010,Gasoline,1.196,27.5
30037492,OAKLAND,2,2,1,6,2010,Gasoline,1.196,27.5
30037492,OAKLAND,1,1,1,6,2016,Gasoline,2.984,34.7
30037492,OAKLAND,2,1,1,6,2016,Gasoline,2.984,34.7
30037492,OAKLAND,1,1,1,6,2016,Gasoline,2.085,34.7
30037492,OAKLAND,2,1,1,6,2016,Gasoline,2.085,34.7
30037492,OAKLAND,1,1,1,6,2016,Gasoline,6.79,34.7
30037492,OAKLAND,2,1,1,6,2016,Gasoline,6.79,34.7
30037492,OAKLAND,1,1,1,6,2016,Gasoline,6.452,34.7
30037492,OAKLAND,2,1,1,6,2016,Gasoline,6.452,34.7
30037492,OAKLAND,1,1,1,6,2016,Gasoline,1.54,34.7
30037492,OAKLAND,2,1,1,6,2016,Gasoline,1.54,34.7
30037492,OAKLAND,1,1,1,6,2016,Gasoline,1.414,34.7
30037492,OAKLAND,2,1,1,6,2016,Gasoline,1.414,34.7
30037492,OAKLAND,1,1,1,6,2016,Gasoline,17.152,34.7
30037492,OAKLAND,2,1,1,6,2016,Gasoline,17.152,34.7
30037492,OAKLAND,1,1,1,6,2016,Gasoline,15.779,34.7
30037492,OAKLAND,2,1,1,6,2016,Gasoline,15.779,34.7
30037492,OAKLAND,1,1,1,6,2016,Gasoline,1.439,34.7
30037492,OAKLAND,2,1,1,6,2016,Gasoline,1.439,34.7
30037492,OAKLAND,1,1,1,6,2016,Gasoline,1.196,34.7
30037492,OAKLAND,2,1,1,6,2016,Gasoline,1.196,34.7
30037492,OAKLAND,1,2,1,6,2010,Gasoline,2.984,27.5
30037492,OAKLAND,2,2,1,6,2010,Gasoline,2.984,27.5
30037492,OAKLAND,1,2,1,6,2010,Gasoline,2.085,27.5
30037492,OAKLAND,2,2,1,6,2010,Gasoline,2.085,27.5
30037492,OAKLAND,1,2,1,6,2010,Gasoline,6.79,27.5
30037492,OAKLAND,2,2,1,6,2010,Gasoline,6.79,27.5
30037492,OAKLAND,1,2,1,6,2010,Gasoline,6.452,27.5
30037492,OAKLAND,2,2,1,6,2010,Gasoline,6.452,27.5
30037492,OAKLAND,1,2,1,6,2010,Gasoline,1.54,27.5
30037492,OAKLAND,2,2,1,6,2010,Gasoline,1.54,27.5
30037492,OAKLAND,1,2,1,6,2010,Gasoline,1.414,27.5
30037492,OAKLAND,2,2,1,6,2010,Gasoline,1.414,27.5
30037492,OAKLAND,1,2,1,6,2010,Gasoline,17.152,27.5
30037492,OAKLAND,2,2,1,6,2010,Gasoline,17.152,27.5
30037492,OAKLAND,1,2,1,6,2010,Gasoline,15.779,27.5
30037492,OAKLAND,2,2,1,6,2010,Gasoline,15.779,27.5
30037492,OAKLAND,1,2,1,6,2010,Gasoline,1.439,27.5
30037492,OAKLAND,2,2,1,6,2010,Gasoline,1.439,27.5
30037492,OAKLAND,1,2,1,6,2010,Gasoline,1.196,27.5
30037492,OAKLAND,2,2,1,6,2010,Gasoline,1.196,27.5
30037492,OAKLAND,1,1,1,6,2016,Gasoline,2.984,34.7
30037492,OAKLAND,2,1,1,6,2016,Gasoline,2.984,34.7
30037492,OAKLAND,1,1,1,6,2016,Gasoline,2.085,34.7
30037492,OAKLAND,2,1,1,6,2016,Gasoline,2.085,34.7
30037492,OAKLAND,1,1,1,6,2016,Gasoline,6.79,34.7
30037492,OAKLAND,2,1,1,6,2016,Gasoline,6.79,34.7
30037492,OAKLAND,1,1,1,6,2016,Gasoline,6.452,34.7
30037492,OAKLAND,2,1,1,6,2016,Gasoline,6.452,34.7
30037492,OAKLAND,1,1,1,6,2016,Gasoline,1.54,34.7
30037492,OAKLAND,2,1,1,6,2016,Gasoline,1.54,34.7
30037492,OAKLAND,1,1,1,6,2016,Gasoline,1.414,34.7
30037492,OAKLAND,2,1,1,6,2016,Gasoline,1.414,34.7
30037492,OAKLAND,1,1,1,6,2016,Gasoline,17.152,34.7
30037492,OAKLAND,2,1,1,6,2016,Gasoline,17.152,34.7
30037492,OAKLAND,1,1,1,6,2016,Gasoline,15.779,34.7
30037492,OAKLAND,2,1,1,6,2016,Gasoline,15.779,34.7
30037492,OAKLAND,1,1,1,6,2016,Gasoline,1.439,34.7
30037492,OAKLAND,2,1,1,6,2016,Gasoline,1.439,34.7
30037492,OAKLAND,1,1,1,6,2016,Gasoline,1.196,34.7
30037492,OAKLAND,2,1,1,6,2016,Gasoline,1.196,34.7
30037492,SAN FRANCISCO,1,2,1,6,2010,Gasoline,2.984,27.5
30037492,SAN FRANCISCO,2,2,1,6,2010,Gasoline,2.984,27.5
30037492,SAN FRANCISCO,1,2,1,6,2010,Gasoline,2.085,27.5
30037492,SAN FRANCISCO,2,2,1,6,2010,Gasoline,2.085,27.5
30037492,SAN FRANCISCO,1,2,1,6,2010,Gasoline,6.79,27.5
30037492,SAN FRANCISCO,2,2,1,6,2010,Gasoline,6.79,27.5
30037492,SAN FRANCISCO,1,2,1,6,2010,Gasoline,6.452,27.5
30037492,SAN FRANCISCO,2,2,1,6,2010,Gasoline,6.452,27.5
30037492,SAN FRANCISCO,1,2,1,6,2010,Gasoline,1.54,27.5
30037492,SAN FRANCISCO,2,2,1,6,2010,Gasoline,1.54,27.5
30037492,SAN FRANCISCO,1,2,1,6,2010,Gasoline,1.414,27.5
30037492,SAN FRANCISCO,2,2,1,6,2010,Gasoline,1.414,27.5
30037492,SAN FRANCISCO,1,2,1,6,2010,Gasoline,17.152,27.5
30037492,SAN FRANCISCO,2,2,1,6,2010,Gasoline,17.152,27.5
30037492,SAN FRANCISCO,1,2,1,6,2010,Gasoline,15.779,27.5
30037492,SAN FRANCISCO,2,2,1,6,2010,Gasoline,15.779,27.5
30037492,SAN FRANCISCO,1,2,1,6,2010,Gasoline,1.439,27.5
30037492,SAN FRANCISCO,2,2,1,6,2010,Gasoline,1.439,27.5
30037492,SAN FRANCISCO,1,2,1,6,2010,Gasoline,1.196,27.5
30037492,SAN FRANCISCO,2,2,1,6,2010,Gasoline,1.196,27.5
30037492,SAN FRANCISCO,1,1,1,6,2016,Gasoline,2.984,34.7
30037492,SAN FRANCISCO,2,1,1,6,2016,Gasoline,2.984,34.7
30037492,SAN FRANCISCO,1,1,1,6,2016,Gasoline,2.085,34.7
30037492,SAN FRANCISCO,2,1,1,6,2016,Gasoline,2.085,34.7
30037492,SAN FRANCISCO,1,1,1,6,2016,Gasoline,6.79,34.7
30037492,SAN FRANCISCO,2,1,1,6,2016,Gasoline,6.79,34.7
30037492,SAN FRANCISCO,1,1,1,6,2016,Gasoline,6.452,34.7
30037492,SAN FRANCISCO,2,1,1,6,2016,Gasoline,6.452,34.7
30037492,SAN FRANCISCO,1,1,1,6,2016,Gasoline,1.54,34.7
30037492,SAN FRANCISCO,2,1,1,6,2016,Gasoline,1.54,34.7
30037492,SAN FRANCISCO,1,1,1,6,2016,Gasoline,1.414,34.7
30037492,SAN FRANCISCO,2,1,1,6,2016,Gasoline,1.414,34.7
30037492,SAN FRANCISCO,1,1,1,6,2016,Gasoline,17.152,34.7
30037492,SAN FRANCISCO,2,1,1,6,2016,Gasoline,17.152,34.7
30037492,SAN FRANCISCO,1,1,1,6,2016,Gasoline,15.779,34.7
30037492,SAN FRANCISCO,2,1,1,6,2016,Gasoline,15.779,34.7
30037492,SAN FRANCISCO,1,1,1,6,2016,Gasoline,1.439,34.7
30037492,SAN FRANCISCO,2,1,1,6,2016,Gasoline,1.439,34.7
30037492,SAN FRANCISCO,1,1,1,6,2016,Gasoline,1.196,34.7
30037492,SAN FRANCISCO,2,1,1,6,2016,Gasoline,1.196,34.7
30037730,DALY CITY,1,1,1,7,2013,Gasoline,5.335,31.4
30037730,DALY CITY,2,1,1,7,2013,Gasoline,5.335,31.4
30037730,DALY CITY,1,1,1,7,2013,Gasoline,2.048,31.4
30037730,DALY CITY,2,1,1,7,2013,Gasoline,2.048,31.4
30037730,DALY CITY,1,1,1,7,2013,Gasoline,0.617,31.4
30037730,DALY CITY,2,1,1,7,2013,Gasoline,0.617,31.4
30037730,DALY CITY,1,1,1,7,2013,Gasoline,7.02,31.4
30037730,DALY CITY,2,1,1,7,2013,Gasoline,7.02,31.4
30037730,DALY CITY,1,1,1,7,2013,Gasoline,70.499,31.4
30037730,DALY CITY,2,1,1,7,2013,Gasoline,70.499,31.4
30037730,DALY CITY,1,1,1,7,2013,Gasoline,70.057,31.4
30037730,DALY CITY,2,1,1,7,2013,Gasoline,70.057,31.4
30040433,SAN FRANCISCO,1,3,1,8,2005,Gasoline,64.033,27.5
30040433,SAN FRANCISCO,2,3,1,8,2005,Gasoline,64.033,27.5
30040433,SAN FRANCISCO,3,3,1,8,2005,Gasoline,64.033,27.5
30040433,SAN FRANCISCO,1,3,1,8,2005,Gasoline,36.787,27.5
30040433,SAN FRANCISCO,2,3,1,8,2005,Gasoline,36.787,27.5
30040433,SAN FRANCISCO,3,3,1,8,2005,Gasoline,36.787,27.5
30040433,SAN FRANCISCO,1,3,1,8,2005,Gasoline,67.965,27.5
30040433,SAN FRANCISCO,2,3,1,8,2005,Gasoline,67.965,27.5
30040433,SAN FRANCISCO,3,3,1,8,2005,Gasoline,67.965,27.5
30040433,SAN FRANCISCO,1,3,1,8,2005,Gasoline,11.922,27.5
30040433,SAN FRANCISCO,2,3,1,8,2005,Gasoline,11.922,27.5
30040433,SAN FRANCISCO,3,3,1,8,2005,Gasoline,11.922,27.5
30040433,SAN FRANCISCO,1,3,1,8,2005,Gasoline,45.193,27.5
