sampno,hh_vmt_fee_dynamic,hh_total_vmt_dyn,hh_income_cat,hh_urbrur,hh_income_group
40018307,1.7626541101614586,73.44392125672744,9,1,mid_high
40019293,1.7038989731549476,81.1380463407118,9,1,mid_high
40019746,1.156767999984,72.29799999899998,11,1,high
40022772,0.6994388422674143,29.143285094475594,5,1,mid_low
40022942,5.431499999977334,239.62499999900004,10,1,high
40029793,11.953248024300443,747.0780015187777,7,2,mid_low
40030269,13.992911999983999,874.556999999,10,1,high
40031244,22.097279999976,920.719999999,10,1,high
40032112,0.22832133812304561,11.416066906152281,6,1,mid_low
40034852,0.1322431107461754,5.510129614423974,5,1,mid_low
40037044,12.320927999976,513.371999999,10,1,high
40037280,13.799411999978,627.245999999,10,1,high
40039264,2.07375999998,103.687999999,11,1,high
40041697,0.5245999999800001,26.229999999,11,1,high
40045843,1.0187614364835977,42.44839318681657,3,1,low
40047116,2.0032945050345115,83.47060437643796,9,1,mid_high
40047386,0.1535251245799352,6.396880190830633,7,1,mid_low
40052926,0.3782362362633945,23.639764766462154,6,1,mid_low
40057722,3.057535999984,191.09599999900001,10,1,high
40060727,7.048768912291251,330.4110427636524,7,1,mid_low
40061466,3.495320520575615,174.76602602878074,5,1,mid_low
40062462,4.009549532073359,167.06456383639,6,1,mid_low
40072138,11.612243715476891,645.1246508598273,9,1,mid_high
40073462,4.1135999999760005,171.39999999900002,11,1,high
40073804,1.0566662833819525,66.04164271137202,3,1,low
40073859,12.456527988654333,622.8263994327166,6,1,mid_low
40076581,11.753015999978,534.2279999990001,10,1,high
40076652,12.507842155510234,625.3921077755117,8,2,mid_high
40077112,8.626943999976,359.45599999899997,10,1,high
40077116,28.577572450304736,1786.098278144046,9,1,mid_high
40077313,0.8149107467461287,33.95461444775536,4,1,low
40077713,1.007999999984,62.999999999,11,1,high
40080575,2.7138559999786667,127.211999999,11,1,high
40083169,1.80735999998,90.367999999,10,1,high
40083998,1.420490108226783,59.187087842782624,4,1,low
40084177,22.943231999984,1433.9519999990002,11,1,high
40085887,31.116489561393387,1666.9547979317886,8,1,mid_high
40087604,3.4582799999800007,172.91399999900003,11,1,high
40089083,0.3368483455350858,14.035347730628576,6,1,mid_low
40090085,0.11443956318667325,5.721978159333663,6,1,mid_low
40091700,4.614911999976,192.287999999,10,1,high
40096822,0.485759224744685,30.359951546542817,6,1,mid_low
40099023,5.835023999976,243.12599999900002,10,1,high
40103260,4.041369349777337,252.5855843610836,9,1,mid_high
40103780,4.2207999999800005,211.039999999,10,1,high
40105361,0.480927071298508,20.038627970771167,5,1,mid_low
40107974,13.409139023231067,670.4569511615533,8,1,mid_high
40109668,0.616799999976,25.699999999,11,1,high
40111309,57.26399999998,2863.1999999990003,11,1,high
40111830,0.924863999984,57.803999999,11,1,high
40112339,44.16344528660852,1840.143553608688,6,1,mid_low
40112377,2.136767999976,89.03199999899999,11,1,high
40114130,0.025546703440588125,1.0644459766911718,6,2,mid_low
40116993,49.54700799998134,2654.303999999,11,1,high
40117415,0.04837674786812253,2.015697827838439,3,1,low
40121684,1.9924959999779999,90.567999999,11,1,high
40124166,3.0383053395288813,126.59605581370337,7,1,mid_low
40124570,80.58892799998401,5036.807999999,10,1,high
40125891,0.21958405880349208,9.149335783478836,9,1,mid_high
40129780,3.505976316475505,219.12351977971906,8,1,mid_high
40129868,6.3621884864295986,397.63678040184993,8,1,mid_high
40133608,10.622015999976002,442.583999999,11,1,high
40134061,0.8079842208175037,33.66600920072932,6,1,mid_low
40142220,1.5145272501548486,75.72636250774244,7,1,mid_low
40144860,6.727667580123897,280.31948250516234,4,1,low
40145263,54.338246488752944,2264.0936036980393,3,1,low
40145939,5.673039091443012,283.6519545721506,8,1,mid_high
40147906,15.61932721651682,780.9663608258411,8,1,mid_high
40149386,10.410374629016392,520.5187314508196,6,1,mid_low
40150605,6.265727999976001,261.071999999,11,1,high
40150849,0.886142876682529,55.383929792658066,8,1,mid_high
40151510,24.920447999976002,1038.351999999,10,1,high
40157082,0.825295999984,51.580999999,11,1,high
40158295,11.202767999976,466.781999999,10,1,high
40158467,1.257647999981,66.19199999899999,11,1,high
40159065,46.80296917628093,2340.1484588140465,6,1,mid_low
40159730,3.207455999976,133.64399999900002,10,1,high
40160668,25.43966390036253,1059.9859958484387,6,1,mid_low
40161500,4.2186239999840005,263.663999999,10,1,high
40164504,18.929205899997932,946.4602949998966,5,1,mid_low
40166419,22.033550290550252,918.0645954395937,8,1,mid_high
40166427,1.5570593696685342,64.87747373618893,9,1,mid_high
40175416,11.410728488825917,475.4470203677466,8,1,mid_high
40176828,1.8816163792695455,78.4006824695644,8,1,mid_high
40177257,1.005119999976,41.879999999,10,1,high
40178409,30.167135999975997,1256.963999999,11,1,high
40179886,10.922089447814587,455.08706032560775,3,1,low
40180415,7.9506719999760005,331.27799999900003,11,1,high
40181080,6.695216458141612,278.96735242256716,6,1,mid_low
40183597,0.06253227673420397,3.908267295887748,8,1,mid_high
40184570,0.8810290466539087,44.05145233269543,5,1,mid_low
40190762,3.093227801020705,193.32673756379407,3,1,low
40193091,5.5602039784805575,278.01019892402786,7,1,mid_low
40194823,2.6074159814688453,108.64233256120187,9,1,mid_high
40197784,93.13583999998133,4989.419999999,11,1,high
40198721,1.5740073484314492,98.37545927696557,9,1,mid_high
40203415,15.710399999978668,736.4249999990001,11,1,high
40205236,32.376792300067876,1349.0330125028281,8,1,mid_high
40205807,0.3267557815291585,13.614824230381604,4,1,low
40207346,0.8280645990927267,34.50269162886361,6,1,mid_low
40207740,2.9981038752398894,124.92099480166206,9,1,mid_high
40208396,6.132882197513629,306.6441098756814,6,1,mid_low
40208507,19.895035963929693,994.7517981964847,7,1,mid_low
40208984,2.7990719999760003,116.62799999900001,11,1,high
40209121,13.059647999975999,544.1519999989999,11,1,high
40209546,28.632579949476657,1431.628997473833,3,1,low
40211159,21.820108466179352,1091.0054233089675,8,1,mid_high
40212701,3.253107220132961,162.65536100664804,8,1,mid_high
40213946,1.766303999976,73.595999999,10,1,high
40215176,12.148799999980001,607.4399999990001,10,1,high
40215394,1.922723999982,106.817999999,10,1,high
40215574,5.339578091285418,222.48242047022572,9,1,mid_high
40216373,31.5402636819203,1478.449860090014,7,1,mid_low
40216658,3.373065845625307,210.8166153515817,9,1,mid_high
40218037,1.2802559999760001,53.343999999000005,10,1,high
40219339,5.0243199999813335,269.15999999900004,11,1,high
40220548,0.317303999976,13.220999999,11,1,high
40221131,20.772863999976003,865.5359999990001,11,1,high
40221700,41.223091709542736,1873.7768958883062,5,1,mid_low
40224148,10.299217418952942,468.14624631604283,7,1,mid_low
40226830,15.08107055833591,807.9144941965667,8,1,mid_high
40227976,5.591960586558306,349.4975366598941,5,1,mid_low
40228109,2.2809342349516917,95.03892645632048,9,1,mid_high
40229994,8.696588712874227,543.5367945546392,6,1,mid_low
40230150,9.162672501799507,381.7780209083128,5,1,mid_low
40230646,9.809110837061974,613.0694273163734,4,1,low
40232114,3.9178488557707483,163.24370232378118,8,1,mid_high
40233855,11.61380710050478,512.3738426693285,8,2,mid_high
40235475,12.311227241979656,512.9678017491524,9,1,mid_high
40238602,2.919167999978667,136.835999999,11,1,high
40240750,22.099391999976003,920.8079999990001,11,1,high
40244854,1.1873820341177823,53.97191064171737,8,1,mid_high
40250324,4.749839999976,197.909999999,11,1,high
40253106,2.849375999976,118.723999999,11,1,high
40256241,4.0928639999786665,191.85299999900002,11,1,high
40256529,1.1470638444060923,47.79432685025384,8,1,mid_high
40260174,0.7729919999780002,35.135999999000006,10,1,high
40260722,123.77468799997733,5460.647999999,11,1,high
40262673,27.441407999976,1143.3919999989998,10,1,high
40263485,0.9441365205398214,42.9152963881737,8,1,mid_high
40266740,5.213455361958141,217.2273067482559,5,1,mid_low
40268532,20.266480518363082,1013.3240259181541,7,1,mid_low
40268541,3.585935999984,224.120999999,11,1,high
40269279,3.027039999984,189.189999999,11,1,high
40270851,6.294359999976,262.264999999,10,1,high
40277608,12.61415999998,630.707999999,11,2,high
40278130,5.350416792472439,222.93403301968496,6,1,mid_low
40282151,1.6263398215021714,90.35221230567619,7,1,mid_low
40283246,7.171679999976001,298.81999999900006,11,1,high
40284389,3.449159999978,156.779999999,11,1,high
40284455,38.579039999976004,1607.459999999,10,1,high
40286139,32.310385004674394,1346.2660418614332,7,1,mid_low
40286207,16.63884594922673,693.2852478844471,5,1,mid_low
40290323,3.019502099210433,125.81258746710137,8,1,mid_high
40292709,8.219951999982667,474.2279999990001,11,1,high
40294418,4.551650881096924,227.5825440548462,7,1,mid_low
40296697,55.224663893077235,2301.0276622115516,5,1,mid_low
40298799,9.373439999980002,468.67199999900004,10,2,high
40301289,89.542079999976,3730.919999999,11,1,high
40302657,5.61743748172513,280.87187408625647,7,1,mid_low
40304041,8.938751999976,372.447999999,10,1,high
40304458,7.453167069112078,372.6583534556039,6,1,mid_low
40305938,93.51439999998,4675.719999999,10,1,high
40314407,1.682879999984,105.179999999,11,1,high
40317341,7.104644332722828,296.0268471967845,7,1,mid_low
40317699,4.972095999984,310.75599999900004,11,1,high
40317725,0.4771878780995352,23.859393904976763,6,1,mid_low
40320920,255.12907327082056,11959.175309569713,7,1,mid_low
40324595,26.248079999976,1093.669999999,11,1,high
40326459,7.945262514580751,331.05260477419796,7,1,mid_low
40328602,1.2097345937784567,50.40560807410236,7,1,mid_low
40330460,4.439489074130459,184.97871142210244,8,1,mid_high
40330936,12.888181751113027,585.8264432324103,6,1,mid_low
40332713,123.19196754014263,5132.998647505943,7,1,mid_low
40335094,0.5752571960342382,23.969049834759925,1,1,low
40336536,0.41279999998,20.639999999,11,2,high
40343229,16.391657703727855,682.9857376553273,7,1,mid_low
40343235,58.598783999976,2441.615999999,11,1,high
40343349,5.39999999998,269.999999999,10,1,high
40344441,2.063231999984,128.951999999,11,1,high
40344631,59.17313999998267,3413.834999999,11,1,high
40346294,4.4258399999760005,184.409999999,10,2,high
40346735,0.0,0.0,11,1,high
40347987,1214.8046531657426,63271.075685715754,7,1,mid_low
40350938,0.4816319999840001,30.101999999,11,1,high
40354159,8.848720595018223,368.6966914590926,8,1,mid_high
40359725,4.058445619961281,169.10190083172006,8,1,mid_high
40359964,2.47503999998,123.75199999899999,10,1,high
40361777,4.097471999976,170.72799999900002,11,1,high
40362372,57.674977404576396,2883.74887022882,2,1,low
40362960,10.086911999976,420.287999999,11,1,high
40364437,1.918799999976,79.949999999,10,1,high
40370797,9.946930357303534,621.6831473314709,5,1,mid_low
40373702,0.608415999984,38.02599999900001,10,1,high
40375198,33.229439999976,1384.5599999990002,11,1,high
40375452,2.333433739122122,145.83960869513263,7,1,mid_low
40375624,2.4128639999840003,150.803999999,11,1,high
40376921,27.962517852756257,1398.1258926378127,8,1,mid_high
40377025,69.344255999976,2889.343999999,11,1,high
40379286,0.3586196819632092,14.94248674846705,3,1,low
40386399,10.878608486761689,494.48220394371305,9,1,mid_high
40387224,19.362816921995503,806.7840384164793,8,1,mid_high
40387973,2.645572245716722,110.23217690486342,5,1,mid_low
40393044,4.201295999978,190.967999999,11,1,high
40394338,0.54263999998,27.131999999,10,1,high
40397436,0.8990612038151157,37.46088349229649,4,1,low
40398593,27.164474886162097,1131.853120256754,8,1,mid_high
40400290,9.653149053998455,603.3218158749033,7,1,mid_low
40402993,16.018042943267954,667.418455969498,5,1,mid_low
40403157,0.34989692864737265,14.579038693640527,5,1,mid_low
40404738,0.9218399999760001,38.409999999,11,1,high
40405047,22.84467199997867,1070.843999999,11,1,high
40410548,1.818055137475488,75.752297394812,6,1,mid_low
40415360,1.7357134359862518,81.36156731185555,2,1,low
40415707,2.7287560710853898,113.69816962855792,6,1,mid_low
40418143,0.9125974137485611,38.02489223952338,6,1,mid_low
40420127,17.330559999978668,812.369999999,11,1,high
40420583,200.49151999997866,9398.039999999,10,1,high
40422108,1.3964787511395207,87.27992194622004,6,1,mid_low
40423309,18.054060400491622,1128.3787750307263,3,1,low
40424391,37.977343999978665,1780.1879999989999,10,1,high
40424724,12.765119999976001,531.879999999,11,1,high
40428220,8.810303999984,550.643999999,11,1,high
40428858,0.7752979108210405,32.30407961754336,7,1,mid_low
40433789,0.8198719999840001,51.241999999,10,1,high
40436008,4.234175999976,176.42399999900002,11,1,high
40436198,65.17354507284324,3055.009925289527,6,1,mid_low
40438744,2.718431999976,113.26799999900001,11,2,high
40439561,11.336447999984001,708.527999999,10,1,high
40440468,15.05266207738047,940.7913798362794,8,1,mid_high
40441757,3.8443199999800006,192.21599999900002,11,1,high
40442144,0.98479999998,49.239999999,11,1,high
40442739,1.3655519999760002,56.897999999,11,1,high
40443812,4.880844940318677,203.36853917994486,7,1,mid_low
40444688,238.26239999998,11913.119999999,11,1,high
40446606,11.575531724895063,482.3138218706276,4,1,low
40447148,0.1552889359504901,7.7644467975245055,4,1,low
40447607,16.177199483285527,808.8599741642763,9,1,mid_high
40451343,9.422134848538049,588.883428033628,8,1,mid_high
40453065,0.682703999976,28.445999998999998,11,1,high
40455818,4.02031999998,201.015999999,11,1,high
40455831,8.65375999998,432.687999999,10,1,high
40456956,0.8207066756205831,51.29416722628644,9,1,mid_high
40464013,2.6016022453617933,118.25464751644515,7,1,mid_low
40465271,2.3547519999840003,147.17199999900004,11,1,high
40466834,3.7242872372416405,232.76795232760253,7,1,mid_low
40467095,70.937599999984,4433.599999999,11,1,high
40470184,1.4330733666824946,59.71139027843727,8,1,mid_high
40471782,1.9257727624107668,80.24053176711529,4,1,low
40472870,10.302335999976,429.26399999899996,10,1,high
40475977,17.983999999978668,842.999999999,11,1,high
40481724,0.06149615843609138,2.5623399348371407,6,1,mid_low
40482202,5.543295999984,346.455999999,10,1,high
40482214,45.211426699236064,2260.571334961803,9,1,mid_high
40482628,11.998271999984,749.891999999,11,1,high
40486139,9.176429335471394,382.35122231130805,5,1,mid_low
40488687,0.2735920193513789,17.09950120946118,7,1,mid_low
40490541,1.633315657343437,68.05481905597654,6,1,mid_low
40491166,0.3780233207217347,23.626457545108423,7,1,mid_low
40492932,4.027263999984,251.70399999900002,10,1,high
40493700,2.032211376656791,84.67547402736629,4,1,low
40496560,11.96637650726053,598.3188253630266,4,1,low
40496921,4.830525314779123,201.2718881157968,7,1,mid_low
40500155,12.883666181966912,536.8194242486214,8,1,mid_high
40503090,9.837551999976,409.89799999900004,10,1,high
40506314,7.113197768746096,323.3271713066407,8,1,mid_high
40508427,9.265079999978001,421.139999999,11,1,high
40513273,27.320889626117715,1366.0444813058857,8,1,mid_high
40513792,0.3174387032087437,19.839918950546476,7,1,mid_low
40514899,2.084480800655662,104.2240400327831,5,1,mid_low
40518064,1.421279999976,59.219999999,10,1,high
40519265,3.672906943570748,229.55668397317174,5,1,mid_low
40523120,0.7287199999800001,36.435999999,11,1,high
40529820,3.736691644208602,200.1799095111751,9,1,mid_high
40530582,7.824351128796454,391.21755643982266,8,1,mid_high
40531547,2.8026058715262554,116.77524464692732,8,1,mid_high
40533299,0.49551999998400004,30.969999999,11,1,high
40537894,16.772831999984,1048.3019999990001,11,1,high
40539560,0.166271999976,6.927999999,11,1,high
40539940,0.032347070864422005,2.021691929026375,7,1,mid_low
40541390,3.198979819351791,133.29082580632462,8,1,mid_high
40546203,100.44420610561559,4708.322161200731,9,1,mid_high
40547855,2.226014574383711,139.12591089898194,8,1,mid_high
40550861,0.0,0.0,11,1,high
40551171,3.033205808467909,189.57536302924433,9,1,mid_high
40551928,13.784510339966253,574.3545974985939,6,1,mid_low
40553097,2.346473255992186,106.65787527237208,8,1,mid_high
40553103,2.036447999984,127.277999999,11,1,high
40553538,1.2876604738212971,80.47877961383107,9,1,mid_high
40556135,3.563552443576754,148.48135181569808,5,1,mid_low
40561799,4.072318612728159,169.67994219700662,5,1,mid_low
40562446,0.4179599999760001,17.414999999000003,10,1,high
40563072,36.914327999975995,1538.096999999,10,1,high
40563768,0.6403979262059536,40.0248703878721,7,1,mid_low
40566359,26.070527999978,1185.023999999,10,1,high
40570664,0.4286955815302822,17.862315897095094,3,1,low
40573060,129.85779826733457,5902.6271939697535,6,1,mid_low
40579481,2.221782298025869,138.8613936266168,6,1,mid_low
40581032,4.477535999976,186.56399999900003,11,1,high
40581318,24.739439999978,1124.519999999,10,1,high
40581513,7.250153239382945,302.0897183076227,7,1,mid_low
40588769,2.616945156742351,109.03938153093128,3,1,low
40592119,10.541199999980002,527.0599999990001,10,1,high
40592825,34.970648112211464,1457.1103380088107,6,1,mid_low
40600022,6.289053682810447,262.04390345043527,7,1,mid_low
40600248,1.713215999976,71.383999999,11,1,high
40600901,6.834172698359894,284.7571957649956,8,1,mid_high
40601945,0.7810565359406291,48.816033496289315,7,1,mid_low
40602190,2.4932671532982957,124.66335766491478,6,1,mid_low
40606081,3.9778559999760006,165.74399999900004,11,1,high
40606446,1.1281825860644963,47.00760775268735,6,1,mid_low
40606751,0.43833599997600003,18.263999999,10,1,high
40613629,10.896392608670219,544.8196304335108,9,1,mid_high
40617799,71.093087999976,2962.211999999,10,1,high
40617820,111.71291999997798,5077.859999998999,11,1,high
40625735,1.5568784336794523,64.86993473664384,4,1,low
40627392,9.641951999976,401.74799999899994,11,1,high
40627509,4.571903999984,285.74399999900004,10,1,high
40627792,18.001919999976,750.0799999989999,11,1,high
40629837,3.025077257105234,126.04488571271808,7,1,mid_low
40629983,13.104839999980001,655.241999999,10,1,high
40632120,28.331855999976,1180.4939999990002,11,1,high
40632380,17.744831999976,739.367999999,10,1,high
40632381,0.6974879999760001,29.061999999,11,2,high
40632529,31.35007999998,1567.503999999,11,1,high
40633395,51.87200647313701,2431.5003034282977,9,1,mid_high
40636308,3.32517903101112,166.258951550556,8,1,mid_high
40637721,24.232715291019556,1211.635764550978,9,1,mid_high
40639875,13.253211765626228,621.2443015137294,8,1,mid_high
40641505,10.175746497354893,508.7873248677447,7,1,mid_low
40649073,1.8299768216902388,76.24903423709328,8,1,mid_high
40649780,19.532319999979997,976.6159999989999,10,1,high
40650088,5.6582399999840005,353.639999999,10,1,high
40650677,0.47065599998400004,29.415999999,11,1,high
40652691,10.954151999976,456.422999999,11,1,high
40652693,3.7299880338444447,155.41616807685187,3,1,low
40656815,1.77960510841223,74.15021285050959,3,1,low
40656872,1.325982982117467,55.24929092156112,7,1,mid_low
40657252,0.985227578884319,41.05114912017996,7,1,mid_low
40659219,2.6713596565153783,111.30665235480743,6,1,mid_low
40660542,0.5676456871392702,23.651903630802924,3,1,low
40662952,1.070711999982,59.483999999,10,1,high
40663483,3.711350172813882,206.18612071188232,7,1,mid_low
40666229,5.816308606386537,242.34619193277234,8,1,mid_high
40666294,9.821519999980001,491.07599999900003,10,1,high
40666605,6.299471302508236,349.9706279171242,8,2,mid_high
40667364,62.455505331095445,2891.4585801433077,2,1,low
40670449,11.327215882062774,514.8734491846716,6,1,mid_low
40674303,13.14151785223778,547.5632438432408,7,1,mid_low
40674538,0.639894720886522,39.99342005540762,6,1,mid_low
40675274,1.407167999976,58.631999999,10,1,high
40675594,2.1989199999799998,109.945999999,11,1,high
40677649,213.351935999984,13334.495999998999,10,2,high
40678316,2.678381805550354,133.91909027751768,8,1,mid_high
40682660,5.370519942525963,223.7716642719151,5,1,mid_low
40683400,4.066239999984,254.13999999899997,11,1,high
40683629,0.0,0.0,11,1,high
40684719,2.081294021899107,130.0808763686942,6,1,mid_low
40687270,0.8798560294834407,54.991001842715036,8,1,mid_high
40687625,0.332849298286689,13.868720761945376,9,1,mid_high
40687807,8.37719999998,418.859999999,11,1,high
40688575,0.4956506703949738,20.65211126645724,6,1,mid_low
40689131,22.229279999984,1389.329999999,10,1,high
40691988,0.04302921361247804,1.7928839005199184,9,1,mid_high
40695318,0.94247999998,47.123999999,11,1,high
40695372,3.8806079999760006,161.69199999900002,11,1,high
40697252,37.43201631882354,1754.6257649448535,7,1,mid_low
40702960,13.3337058476875,555.5710769869792,6,1,mid_low
40703303,10.900856461987159,454.20235258279826,6,1,mid_low
40703509,8.525604946670994,355.23353944462474,7,1,mid_low
40704854,28.327356474753557,1180.3065197813983,7,1,mid_low
40706008,25.856693004299096,1175.3042274681407,8,1,mid_high
40711276,9.152351999978,416.01599999900003,11,1,high
40712288,3.4642559999760003,144.343999999,11,1,high
40720422,29.076806712378726,1211.5336130157802,7,1,mid_low
40723481,9.911615999976,412.983999999,11,1,high
40725013,8.228863999984,514.303999999,11,1,high
40726691,3.065759999982,170.319999999,11,1,high
40726928,47.85363313151941,2392.6816565759705,6,1,mid_low
40727568,95.72831999997601,3988.679999999,11,1,high
40732132,7.588821291519592,316.2008871466497,8,1,mid_high
40733716,31.491583999978666,1476.167999999,10,1,high
40734941,34.1749621531438,1830.801543918418,3,1,low
40736648,2.336072221972317,116.80361109861586,8,1,mid_high
40744568,12.307690084919566,769.2306303074728,7,1,mid_low
40745242,1.7497606859353039,109.36004287095649,8,1,mid_high
40747542,16.90990966084762,704.5795692019842,6,1,mid_low
40748321,6.0126620433813045,300.6331021690652,1,2,low
40752177,12.163689138244324,760.2305711402702,6,1,mid_low
40755311,2.2100575177945365,92.08572990810568,5,1,mid_low
40755707,5.50639999998,275.319999999,11,1,high
40759003,0.13113287389424522,8.195804618390326,8,1,mid_high
40760830,22.848671999978002,1038.575999999,11,1,high
40765267,1.690495999984,105.65599999899999,11,1,high
40766008,154.984191999978,7044.735999998999,10,1,high
40766308,7.095199999981333,380.099999999,11,1,high
40768068,1.054143999984,65.883999999,10,1,high
40768498,0.40189595127072086,16.745664636280036,8,1,mid_high
40770824,43.54074403614636,2291.618107165598,3,1,low
40771877,1.1601814572271665,48.34089405113193,1,1,low
40772699,22.279103999976,928.2959999990001,10,1,high
40773868,2.757695999984,172.355999999,11,1,high
40774309,1.7449423723302697,109.05889827064186,1,1,low
40775481,3.792145531488086,237.00909571800537,8,1,mid_high
40776587,4.577741723374355,190.73923847393144,5,1,mid_low
40784090,28.495406010357815,1780.9628756473633,7,1,mid_low
40786670,1.1791233608823408,49.1301400367642,5,1,mid_low
40788151,7.214975999976001,300.62399999900003,11,1,high
40789357,6.287231999984,392.95199999899995,11,1,high
40790454,20.147039999980002,1007.3519999990001,11,1,high
40791786,1.840466106730389,115.02913167064929,8,1,mid_high
40791841,42.58987494226859,1935.9034064667537,7,2,mid_low
